subj,events,event_duration,recall,arousal_llm,arousal_discrete,Eg_movie,movie_vis_mot,movie_vis_attn,movie_vis_sal,movie_vis_lim,movie_vis_cont,movie_vis_dmn,movie_vis_sub,movie_mot_attn,movie_mot_sal,movie_mot_lim,movie_mot_cont,movie_mot_dmn,movie_mot_sub,movie_attn_sal,movie_attn_lim,movie_attn_cont,movie_attn_dmn,movie_attn_sub,movie_sal_lim,movie_sal_cont,movie_sal_dmn,movie_sal_sub,movie_lim_cont,movie_lim_dmn,movie_lim_sub,movie_cont_dmn,movie_cont_sub,movie_dmn_sub,movie_attn_attn,movie_cont_cont,movie_dmn_dmn,movie_lim_lim,movie_mot_mot,movie_sal_sal,movie_sub_sub,movie_vis_vis,PC_movie_avg,movie_hippocampus_Melbourne,movie_amygdala_Melbourne,movie_hipa_Melbourne,movie_hippocampus_ISC,movie_amygdala_ISC,recall_accuracy,luminance,envelope
1,21,47,1,1.034008965,0.135264131,0.507342808,0.393596059,0.599027409,0.407915361,0.380268199,0.483237548,0.426849075,0.369073276,0.563736264,0.615800866,0.437698413,0.421666667,0.491097308,0.504166667,0.531614219,0.425213675,0.529487179,0.472408027,0.414262821,0.48895202,0.491792929,0.539361001,0.505445076,0.45625,0.49682971,0.458767361,0.551388889,0.423263889,0.456068841,0.672583826,0.584814815,0.565689981,0.449074074,0.747482993,0.586432507,0.532552083,0.734443123,0.364186578,-0.150362862,-0.267831157,0.955436951,0.329915061,0.489841194,0.191917896,0.293826023,0.058899954
1,22,28,1,-0.654723104,-0.070739801,0.502066466,0.476190476,0.608311229,0.458725183,0.424185824,0.439655172,0.506434283,0.396192529,0.51007326,0.549242424,0.478849206,0.471904762,0.493995859,0.4625,0.514131702,0.424679487,0.467521368,0.502438685,0.417067308,0.500441919,0.499621212,0.516880764,0.482007576,0.447222222,0.502626812,0.521875,0.492330918,0.435416667,0.54053442,0.591715976,0.468333333,0.56726528,0.468055556,0.529251701,0.509297521,0.5796875,0.676179152,0.265515425,0.618196484,0.358142911,0.614652563,0.321208324,0.820488647,0.203075707,0.30501427,0.036925829
1,23,24,1,-0.394230974,0.42810521,0.493748923,0.412068966,0.453912467,0.412878788,0.411398467,0.475383142,0.554347826,0.478268678,0.471758242,0.52995671,0.492698413,0.419015873,0.41815735,0.436875,0.561480186,0.55715812,0.523290598,0.496028428,0.434294872,0.546717172,0.477272727,0.472332016,0.469933712,0.518518519,0.509963768,0.451822917,0.542874396,0.435069444,0.476449275,0.562623274,0.535925926,0.572857593,0.520833333,0.546721088,0.538911846,0.479817708,0.655370591,0.321530876,-0.536841346,0.091666962,0.650926869,-0.148565803,-0.338647673,0.155585155,0.31751579,0.092174425
1,24,19,1,-1.204713182,0.651317449,0.424077253,0.318458832,0.346927498,0.348675175,0.323850575,0.355738916,0.36994003,0.363977833,0.371318681,0.378843537,0.360595238,0.388888889,0.40010352,0.388511905,0.46215035,0.485523504,0.629294872,0.509308807,0.347916667,0.383017677,0.456655844,0.440737342,0.396827652,0.478657407,0.44486715,0.336979167,0.512041063,0.359166667,0.411571558,0.602810651,0.616206349,0.498393195,0.388194444,0.429659864,0.375275482,0.405859375,0.353349187,0.196047177,-0.156380949,-0.0025872,1.107040464,0.531325256,0.256368086,0.10985522,0.317482031,0.08048985
1,25,12,0,0.338333374,-1.319662264,0.484810508,0.419622332,0.436604775,0.415282132,0.41091954,0.429885057,0.459082959,0.40704023,0.557051282,0.563528139,0.501587302,0.481587302,0.481418219,0.403125,0.48513986,0.499198718,0.477564103,0.453177258,0.409535256,0.430555556,0.515656566,0.540513834,0.36657197,0.451944444,0.440519324,0.415798611,0.564903382,0.386180556,0.397554348,0.506903353,0.539444444,0.594344675,0.506944444,0.616326531,0.573002755,0.436197917,0.518826793,0.304489071,-0.555137163,-0.492887675,0.276928866,0.162831431,0.104519598,0,0.30573342,0.01727632
1,26,27,0,-0.402985087,-0.513282255,0.51517729,0.477175698,0.454907162,0.477403344,0.420258621,0.400287356,0.449462769,0.460308908,0.625457875,0.594155844,0.517261905,0.498730159,0.490890269,0.465178571,0.574009324,0.505074786,0.557051282,0.523899108,0.471153846,0.47979798,0.504545455,0.496294466,0.484848485,0.490046296,0.498641304,0.466579861,0.562922705,0.453472222,0.470108696,0.615384615,0.617222222,0.527095148,0.53125,0.651156463,0.582644628,0.457682292,0.634958383,0.472846133,0.196575948,0.134588868,1.340414027,0.104016213,0.424341657,0,0.279587801,0.079828872
1,27,17,1,0.449047004,-0.05569053,0.489190353,0.51453202,0.555481874,0.399869383,0.524185824,0.483237548,0.426411794,0.32345546,0.531318681,0.502316017,0.453968254,0.447460317,0.455175983,0.416071429,0.470017483,0.484241453,0.475641026,0.462792642,0.409855769,0.430997475,0.436969697,0.498254282,0.516335227,0.486342593,0.548762077,0.465277778,0.511231884,0.455729167,0.541326993,0.560650888,0.46962963,0.560097669,0.511574074,0.560408163,0.499311295,0.596354167,0.667459374,0.28920572,-0.276281737,0.161889042,0.791990078,-0.501925173,0.033994459,0.400915086,0.299814587,0.090677583
1,28,22,1,0.772554627,1.397536325,0.493227821,0.464942529,0.520114943,0.396290491,0.354454023,0.389655172,0.378185907,0.338900862,0.513095238,0.52034632,0.422619048,0.448888889,0.445445135,0.39375,0.583333333,0.478899573,0.567094017,0.494147157,0.374198718,0.488320707,0.553661616,0.524456522,0.408001894,0.572916667,0.567330918,0.506076389,0.575,0.428993056,0.483355978,0.619822485,0.630740741,0.567186515,0.533564815,0.550204082,0.561983471,0.418880208,0.681728101,0.333662581,0.032204366,-0.353681589,1.271921663,0.247151765,-0.225105242,0.503228664,0.333912806,0.128111619
1,29,9,0,-1.668990426,-1.770202398,0.458572351,0.317914614,0.405636605,0.330094044,0.441235632,0.361340996,0.49187906,0.528268678,0.516776557,0.639112554,0.41031746,0.541285714,0.353447205,0.347797619,0.498892774,0.418376068,0.49715812,0.435186734,0.391706731,0.462878788,0.507222222,0.407954545,0.388731061,0.411805556,0.483001208,0.473177083,0.410917874,0.372743056,0.498596014,0.470512821,0.466074074,0.515973535,0.408564815,0.744217687,0.595385675,0.46875,0.609750297,0.301019602,-0.702940889,-0.479952241,0.415023498,-0.354316046,0.257210597,0,0.310884926,0.030122935
1,30,41,1,-0.494270941,-0.811629148,0.482720356,0.350821018,0.495910698,0.359535005,0.362308429,0.394827586,0.421601699,0.372737069,0.482600733,0.506103896,0.438253968,0.461111111,0.407194617,0.365922619,0.456002331,0.512232906,0.608440171,0.482650502,0.396955128,0.477209596,0.504292929,0.479084321,0.423816288,0.605787037,0.519897343,0.459201389,0.583876812,0.440069444,0.453713768,0.610207101,0.730555556,0.546943919,0.502777778,0.607891156,0.454338843,0.425130208,0.774474832,0.315100036,-0.222557679,0.051713551,0.932176358,0.298119372,0.496887186,0.295013636,0.272330106,0.07503707
1,31,9,0,-0.382008757,-0.081730874,0.478091444,0.430394089,0.456167109,0.430642633,0.436829502,0.459061303,0.479210395,0.419647989,0.547344322,0.519047619,0.474404762,0.491714286,0.502060041,0.385863095,0.50518648,0.458867521,0.516239316,0.516095318,0.387419872,0.452525253,0.477878788,0.474621212,0.377130682,0.443611111,0.490851449,0.394791667,0.500084541,0.398368056,0.421897645,0.558431953,0.476740741,0.516887209,0.425925926,0.519809524,0.478787879,0.428385417,0.459690844,0.305931562,0.646505119,0.163238875,0.818404993,0.488857443,0.094164698,0,0.276759131,0.120060697
1,32,33,1,-0.469980065,0.118650903,0.520269882,0.499343186,0.49204244,0.458855799,0.414032567,0.466091954,0.453148426,0.452945402,0.522527473,0.595562771,0.502380952,0.411428571,0.492236025,0.50610119,0.532488345,0.5625,0.560683761,0.556716834,0.503605769,0.508522727,0.449242424,0.49983531,0.49313447,0.487731481,0.55736715,0.506944444,0.574758454,0.425694444,0.471354167,0.66025641,0.617037037,0.591288595,0.560185185,0.745306122,0.501033058,0.485026042,0.614347998,0.453760918,0.416899409,0.068336787,0.638568981,-0.02762548,-0.241047998,0.223286152,0.435603102,0.10500586
1,33,45,1,1.021504991,0.964522549,0.455150732,0.345697865,0.397524315,0.403291536,0.323754789,0.328678161,0.45,0.470581897,0.490494505,0.55547619,0.55015873,0.471206349,0.361521739,0.385386905,0.504895105,0.554487179,0.527713675,0.414715719,0.433573718,0.536616162,0.484393939,0.40634058,0.421070076,0.538981481,0.436050725,0.451041667,0.428695652,0.391284722,0.468365036,0.534566075,0.536,0.526433522,0.696064815,0.58737415,0.497451791,0.430729167,0.631034483,0.212266922,-0.265776801,0.020016346,1.073852775,0.250748156,0.0401156,0.230137691,0.405202523,0.108406525
1,34,33,1,-0.490620167,0.837680465,0.514847115,0.437356322,0.562113174,0.467476489,0.400143678,0.470114943,0.541229385,0.486530172,0.529212454,0.55465368,0.492063492,0.508809524,0.489182195,0.440327381,0.515005828,0.4375,0.549145299,0.537834448,0.430488782,0.481691919,0.527651515,0.508399209,0.465909091,0.478703704,0.489885266,0.431857639,0.555555556,0.409895833,0.433537138,0.619822485,0.552037037,0.594202899,0.509259259,0.579183673,0.511019284,0.504557292,0.710860087,0.396594823,-0.190494599,-0.243324198,0.732609651,0.44002685,-0.12767693,0.449872822,0.515783925,0.105592054
1,35,33,1,-0.041767841,0.366712709,0.508853718,0.403612479,0.53989832,0.401515152,0.351772031,0.46743295,0.495689655,0.369612069,0.53507326,0.567099567,0.520039683,0.476746032,0.471273292,0.418422619,0.559440559,0.46875,0.623931624,0.557343924,0.397235577,0.51010101,0.495959596,0.485754282,0.441382576,0.492824074,0.502264493,0.457465278,0.546980676,0.428472222,0.437771739,0.744575937,0.568703704,0.595463138,0.645833333,0.614965986,0.534090909,0.459244792,0.659928656,0.424045725,0.070226135,-0.149868704,0.812407008,0.131786467,0.094212444,0.263119221,0.451626893,0.095292429
1,36,33,0,-0.470630457,0.29485868,0.520015073,0.481280788,0.479000884,0.485632184,0.411637931,0.454118774,0.538793103,0.50466954,0.507692308,0.532142857,0.461111111,0.473253968,0.476604555,0.44360119,0.52534965,0.585470085,0.578952991,0.554138796,0.509415064,0.491161616,0.519191919,0.511775362,0.473484848,0.599768519,0.511926329,0.478732639,0.55531401,0.491840278,0.510756341,0.579881657,0.582037037,0.582230624,0.643518519,0.59292517,0.50137741,0.4609375,0.587594134,0.367418462,-0.206370863,-0.076032483,1.041219674,0.106860793,0.044432257,0,0.433050598,0.089298416
1,37,27,1,0.438200351,-0.717361011,0.496332903,0.341215107,0.488284704,0.376018809,0.396072797,0.443103448,0.459707646,0.367456897,0.561538462,0.594264069,0.512301587,0.531507937,0.473033126,0.525744048,0.525932401,0.486912393,0.540918803,0.495680045,0.476362179,0.497159091,0.501388889,0.47826087,0.504498106,0.528703704,0.495471014,0.446614583,0.496557971,0.463090278,0.451879529,0.598126233,0.509444444,0.488972905,0.590277778,0.60707483,0.530647383,0.512369792,0.78319461,0.344195133,-0.491703495,0.067142131,0.389659489,0.255523278,-0.202869226,0.318042427,0.325821687,0.087217033
1,38,37,1,0.850838184,-0.079771413,0.440425434,0.352052545,0.374093722,0.411128527,0.38591954,0.358927203,0.397288856,0.34920977,0.571575092,0.504891775,0.424007937,0.494460317,0.422173913,0.323660714,0.554632867,0.48482906,0.565854701,0.459280936,0.330248397,0.461426768,0.488560606,0.446936759,0.335064935,0.440462963,0.437650966,0.315625,0.441086957,0.315749008,0.32660779,0.638757396,0.490724868,0.424826717,0.445601852,0.540598639,0.469283747,0.269661458,0.592944907,0.170871153,0.016038197,-0.033839897,0.021379469,0.249166256,0.188884411,0.234814361,0.33158902,0.066822643
1,39,31,1,0.918925934,0.307929524,0.513497703,0.412972085,0.468169761,0.435344828,0.404693487,0.420881226,0.506496752,0.423132184,0.585164835,0.550108225,0.539484127,0.548174603,0.50300207,0.434821429,0.547202797,0.548076923,0.576709402,0.5071767,0.4140625,0.557765152,0.533207071,0.523303689,0.445549242,0.571064815,0.536080918,0.430121528,0.527415459,0.431597222,0.465466486,0.629684418,0.537037037,0.542533081,0.601851852,0.610612245,0.516184573,0.508463542,0.682917162,0.457851548,0.033855523,-0.151763094,0.534855173,0.125554648,0.061121088,0.431943238,0.337875324,0.117139514
1,40,18,1,-0.538473119,-0.308253757,0.500938128,0.372495895,0.439323607,0.402951933,0.417863985,0.412452107,0.417916042,0.399425287,0.559615385,0.573160173,0.490079365,0.546587302,0.517546584,0.508630952,0.525641026,0.525373932,0.538995726,0.505434783,0.466746795,0.480744949,0.522121212,0.513751647,0.484611742,0.478009259,0.459993961,0.432725694,0.528611111,0.507361111,0.505548007,0.617357002,0.527777778,0.524574669,0.420138889,0.61414966,0.497589532,0.513020833,0.657154182,0.359440212,-0.259584361,0.107162599,0.443250215,-0.201171642,0.303594118,0.2742576,0.333089064,0.015011623
1,41,16,1,0.365631638,0.150209738,0.508980764,0.508045977,0.491600354,0.469984326,0.421455939,0.48591954,0.486569215,0.456716954,0.502930403,0.486255411,0.447619048,0.475873016,0.473861284,0.416815476,0.526689977,0.527510684,0.52457265,0.518464326,0.458133013,0.525189394,0.533712121,0.53613307,0.527462121,0.533101852,0.53638285,0.524739583,0.550301932,0.522048611,0.520493659,0.574457594,0.52962963,0.532451166,0.525462963,0.518231293,0.507713499,0.596354167,0.591954023,0.438168071,0.267548395,0.339521435,0.93544016,0.553381079,0.254185155,0.470713526,0.308272789,0.040760783
1,42,22,1,1.134237623,0.553255119,0.495953919,0.474137931,0.599027409,0.436781609,0.429597701,0.562931034,0.535607196,0.380423851,0.547893773,0.461363636,0.427777778,0.487539683,0.455383023,0.361309524,0.47217366,0.423611111,0.597008547,0.527591973,0.350560897,0.466856061,0.446717172,0.444499341,0.411931818,0.443055556,0.529891304,0.533420139,0.529830918,0.355104167,0.446671196,0.634615385,0.558148148,0.560333963,0.527777778,0.520544218,0.452134986,0.599609375,0.592944907,0.312129201,0.160994602,0.01591765,0.633239366,0.323235759,0.229945249,0.407937497,0.758129471,0.14469389
